0,[array([-0.57362104])],[array([-0.56474871])],0.4195980092101892
2,[array([-0.57674282])],[array([-0.56455812])],0.46733354515514824
2,[array([-0.57225612])],[array([-0.56532148])],0.4864355378986708
0,[array([-0.56375461])],[array([-0.56832155])],0.4574534157651526
0,[array([-0.55582356])],[array([-0.56713366])],0.48896396898669175
2,[array([-0.56263307])],[array([-0.56261927])],0.5135559429718591
2,[array([-0.55103865])],[array([-0.56158577])],0.5119142015327067
0,[array([-0.54896599])],[array([-0.56586653])],0.4914963983319789
0,[array([-0.54222611])],[array([-0.56594145])],0.491864205476628
2,[array([-0.53749423])],[array([-0.55976147])],0.4831041195720256
0,[array([-0.52350764])],[array([-0.56193452])],0.45124736670990756
2,[array([-0.52716233])],[array([-0.55603709])],0.4666531943772842
0,[array([-0.5097309])],[array([-0.55864935])],0.41800902291420977
2,[array([-0.52222316])],[array([-0.55517649])],0.4546427289373946
4,[array([-1.02071412])],[array([0.03566705])],-2.133740177325522
0,[array([-0.50319669])],[array([-0.55917391])],0.41141064446888526
2,[array([0.0643435])],[array([0.88333293])],-2.0436827679653424
4,[array([-10.55038877])],[array([-4.80425018])],3.1252014561417853
0,[array([-0.49972195])],[array([-0.55982173])],0.41486923752073507
2,[array([-0.50866311])],[array([-0.55443601])],0.4403816894258178
0,[array([-0.49943413])],[array([-0.5616052])],0.4206304059684213
2,[array([-0.50896315])],[array([-0.55708984])],0.4472651245665268
0,[array([-0.20786033])],[array([-0.96433732])],1.4946041560932475
2,[array([-0.51065912])],[array([-0.55723285])],0.4472507187802413
0,[array([-0.50250971])],[array([-0.56357301])],0.4254394289338174
2,[array([-0.51151152])],[array([-0.5578554])],0.447365082301754
0,[array([-0.50340373])],[array([-0.56507246])],0.4275443230614115
4,[array([7.88335891])],[array([-2.57466242])],1.7898242265895505
2,[array([-0.51222225])],[array([-0.55963391])],0.45062348605654423
4,[array([-3.04405815])],[array([1.96721782])],2.8674246775409813
0,[array([-0.50383904])],[array([-0.5654424])],0.4278672597868587
2,[array([-0.51341048])],[array([-0.55959286])],0.4507047956582851
0,[array([-0.50441067])],[array([-0.5629012])],0.4196178747199154
0,[array([-0.5013597])],[array([-0.55824877])],0.3866524742220099
2,[array([-0.51264462])],[array([-0.55479754])],0.42691919467818484
0,[array([-0.49835399])],[array([-0.55840765])],0.37166505613758627
2,[array([-0.50966705])],[array([-0.55309073])],0.41118969093225477
0,[array([-0.49709877])],[array([-0.55806952])],0.3711639498706081
2,[array([-0.50678122])],[array([-0.55213073])],0.3961865805119143
0,[array([-0.49583274])],[array([-0.55665202])],0.3720417673649594
2,[array([-0.50433207])],[array([-0.54989455])],0.39323742700662434
0,[array([-0.49696755])],[array([-0.55578714])],0.3861951830333954
2,[array([-0.50489001])],[array([-0.55039544])],0.40439650186564213
0,[array([-0.49926284])],[array([-0.55433815])],0.40342001840976405
2,[array([-0.50854884])],[array([-0.54926185])],0.44301749768497733
0,[array([-0.49958567])],[array([-0.55264009])],0.4322090821492148
2,[array([-0.50919055])],[array([-0.54881239])],0.4580001811400078
0,[array([-0.49889995])],[array([-0.55079056])],0.45514916113995957
2,[array([-0.50996295])],[array([-0.54656718])],0.48174093449533295
0,[array([-0.49863549])],[array([-0.5500616])],0.45864248212418507
2,[array([-0.50964704])],[array([-0.54640766])],0.48027038094030183
0,[array([-0.49892842])],[array([-0.55017203])],0.45462644977095423
2,[array([-0.50996439])],[array([-0.54588681])],0.4713117967706545
0,[array([-0.49944499])],[array([-0.5487977])],0.4434899712639797
2,[array([-0.51004993])],[array([-0.54576106])],0.46805620371725326
4,[array([-4.02403153])],[array([0.66907385])],-1.9058055829877645
0,[array([-0.49931002])],[array([-0.54897981])],0.4399906815449345
2,[array([-0.50837779])],[array([-0.546123])],0.4614831786711494
2,[array([-0.50357005])],[array([-0.54482513])],0.4516012318573632
0,[array([-0.49802907])],[array([-0.54990988])],0.43760018796686784
0,[array([-0.49389559])],[array([-0.54859292])],0.4269813334552787
2,[array([-0.50223215])],[array([-0.54404069])],0.4434258748825948
0,[array([-0.49232878])],[array([-0.54802831])],0.417684809373438
2,[array([-0.50174764])],[array([-0.54400014])],0.4428747602924585
0,[array([-0.49306686])],[array([-0.54853855])],0.4177955119240409
4,[array([-2.83828144])],[array([-1.44972808])],2.8363650513319447
2,[array([-0.50276769])],[array([-0.54446045])],0.4426573169929353
0,[array([-0.49366354])],[array([-0.54864231])],0.41853091087849953
2,[array([-0.50353108])],[array([-0.54453136])],0.4431862754990285
0,[array([-0.49473028])],[array([-0.54829168])],0.4206109694410398
2,[array([-0.50442033])],[array([-0.54470096])],0.4462260226711856
0,[array([-5.16452937])],[array([0.91068673])],-0.05538697885430466
0,[array([-0.49484763])],[array([-0.54883568])],0.4223985608703237
2,[array([-0.50498046])],[array([-0.5445886])],0.44617024769610863
0,[array([-0.49068789])],[array([-0.58084786])],0.48406642873273714
2,[array([-0.5040014])],[array([-0.54423182])],0.443749231628158
2,[array([-0.5000065])],[array([-0.5440681])],0.4746953223196715
2,[array([-0.49894379])],[array([-0.54396908])],0.46394939498230714
2,[array([-0.4975082])],[array([-0.54065567])],0.4356467617674775
2,[array([-0.49482702])],[array([-0.53850931])],0.41540872186903943
2,[array([-0.49421121])],[array([-0.53771807])],0.41449274886168824
2,[array([-0.49418609])],[array([-0.53763724])],0.41342385552202043
2,[array([-0.49467198])],[array([-0.53801798])],0.41341349601683436
2,[array([-0.49443674])],[array([-0.53789505])],0.41174009624228175
4,[array([-2.29054224])],[array([-0.04852602])],-1.6114163620923394
2,[array([-0.49422617])],[array([-0.53803736])],0.4103737842990474
2,[array([-0.49405272])],[array([-0.53836905])],0.4105537018249333
2,[array([-0.49474692])],[array([-0.53875137])],0.4109142616219803
2,[array([-0.4943529])],[array([-0.53896375])],0.4116689341281337
2,[array([-0.49421541])],[array([-0.53913173])],0.4105226661215729
2,[array([-0.49444243])],[array([-0.53875876])],0.4091300344351645
2,[array([-0.49462278])],[array([-0.53872563])],0.40911716396060466
2,[array([-0.49553057])],[array([-0.53901825])],0.4118594576065084
0,[array([-0.46673056])],[array([-0.61286347])],0.5595950040377259
2,[array([-0.49741268])],[array([-0.53920288])],0.4266705160381122
2,[array([-0.49930174])],[array([-0.53945541])],0.46656422808903375
2,[array([-0.50762656])],[array([-0.54352604])],0.6002934414018561
4,[array([-2.34122529])],[array([0.15799111])],-2.2705057953171774
4,[array([0.06943857])],[array([0.35216631])],0.6720272912029384
0,[array([-0.15820784])],[array([-1.31062541])],-1.6025872440338294
4,[array([6.37201994])],[array([-4.21881888])],1.6435634654189257
0,[array([-0.98238035])],[array([-4.98909453])],1.6165691665607018
4,[array([7.37587576])],[array([-0.05251217])],1.8143086713130032
2,[array([-0.59536275])],[array([0.54168596])],-0.9986997238480688
2,[array([-0.4755213])],[array([-0.52605197])],0.5460579124595
2,[array([-0.48028733])],[array([-0.52910444])],0.5504080367102452
2,[array([-0.48305125])],[array([-0.53206035])],0.5669923149018562
2,[array([-0.48595413])],[array([-0.53143201])],0.5732653148477173
2,[array([-0.48659631])],[array([-0.53117627])],0.5729225154109631
2,[array([-0.48433431])],[array([-0.52712874])],0.5640799107145956
4,[array([0.07540361])],[array([-0.22208251])],-0.3267078092469896
2,[array([-0.48353068])],[array([-0.52597579])],0.5587808927993473
2,[array([-0.48330712])],[array([-0.52467844])],0.553772267372075
2,[array([-0.48307278])],[array([-0.52475403])],0.5549104814628032
2,[array([-0.4832579])],[array([-0.52500583])],0.5571289069923795
4,[array([-2.33016556])],[array([-0.03377703])],-1.9224137199790443
2,[array([-0.48321469])],[array([-0.5250163])],0.5593010930673489
2,[array([-0.48303103])],[array([-0.52421667])],0.5563899402526769
2,[array([-0.483935])],[array([-0.52219028])],0.5546048916596715
2,[array([-0.48821992])],[array([-0.51098545])],0.5854428189082543
4,[array([-10.81305479])],[array([6.1225004])],1.0700988674126737
2,[array([-0.3269921])],[array([3.05362927])],1.4903444145622096
2,[array([-1.61883099])],[array([0.21200862])],-0.7065362925858647
2,[array([7.83250495])],[array([-0.97118178])],-2.0004271808454863
4,[array([4.5859278])],[array([0.37561158])],-0.7192215369381519
4,[array([7.972397])],[array([-2.92229023])],0.8473135469022717
4,[array([-10.89347531])],[array([1.27236225])],-2.59256481513053
4,[array([5.18118515])],[array([-0.67077212])],2.6252951933414117
4,[array([-2.07412139])],[array([3.3690401])],2.871889471536014
4,[array([3.36851553])],[array([0.26500013])],-1.4187590864055961
4,[array([0.02424643])],[array([-0.10223427])],-1.3405631200259325
4,[array([2.82925579])],[array([0.29729489])],-3.0672779914834836
0,[array([-8.06787366])],[array([-3.48677305])],0.38876917392344357
4,[array([2.82666034])],[array([-5.9737358])],-2.1730430777742025
0,[array([-2.11825382])],[array([-3.11977414])],0.05278151247636931
0,[array([-3.63786388])],[array([-2.9735522])],0.729045307416199
4,[array([-2.18024556])],[array([0.14002957])],-0.46261232136249164
4,[array([-2.60952305])],[array([2.88057803])],1.098951923869679
4,[array([-7.93412233])],[array([-2.32219533])],1.6659935181782812
0,[array([-19.91191416])],[array([0.43510845])],-2.796569283467058
0,[array([-8.74166063])],[array([-3.13012021])],0.4982620621778168
4,[array([-0.01061392])],[array([-0.70556305])],-0.3945767537637102
4,[array([-10.59731707])],[array([-5.46592092])],-2.414624547089156
2,[array([-2.07188948])],[array([2.66345238])],2.285432122011272
4,[array([-11.02872285])],[array([1.66155936])],3.0926537445738105
4,[array([-1.46973238])],[array([-4.10322145])],1.6494662899027073
2,[array([-2.24382228])],[array([0.12798579])],-2.015521866052409
4,[array([-11.54748016])],[array([-1.45731872])],1.8001833592516752
4,[array([-9.33032415])],[array([5.61021325])],-1.5640974240496828
4,[array([-4.34248653])],[array([-2.48333629])],-2.2261372058094775
0,[array([-8.03595794])],[array([-2.77151327])],0.5683924630402043
4,[array([7.53851721])],[array([-4.17736876])],-1.9438866465782874
0,[array([-1.44925615])],[array([0.29076249])],-3.088432889215314
4,[array([3.34889335])],[array([-1.51287931])],-2.9412200185339366
4,[array([-12.16746619])],[array([3.11614789])],-0.8479152415695673
0,[array([-8.0935252])],[array([-2.80068883])],0.48725471718604335
4,[array([-3.32398339])],[array([5.83951256])],-0.7262914710629818
4,[array([-11.21886972])],[array([-4.23326918])],-1.7871561848586537
4,[array([0.11237876])],[array([0.18272021])],-0.30741266422836233
4,[array([-10.77068521])],[array([3.31276733])],3.037668711349561
4,[array([7.6348473])],[array([-4.65111289])],1.1424538998362228
4,[array([1.84770633])],[array([-6.04884923])],0.43994669115186286
4,[array([-1.07014352])],[array([1.97917739])],0.7699526361717097
4,[array([-3.82043677])],[array([3.38268795])],0.003470548268180506
4,[array([-8.00733839])],[array([-2.50569945])],-2.5866789554863288
4,[array([-0.94299361])],[array([-2.92938981])],-1.5479922672929458
2,[array([-1.26231366])],[array([-2.41884903])],0.9320340504444923
4,[array([-10.34335479])],[array([0.06423345])],1.7654009050365331
0,[array([-0.36927174])],[array([3.48450872])],-2.467888818588108
2,[array([-1.56579726])],[array([4.89943681])],3.1263702473715
0,[array([-7.12383232])],[array([2.95199032])],-2.6148177510620303
4,[array([-5.0046061])],[array([-0.66654319])],1.4119630838361608
4,[array([-2.53439139])],[array([0.12293287])],-2.5545990740076565
4,[array([7.95579309])],[array([-2.95537903])],0.9883145300313657
4,[array([7.84520761])],[array([-2.821817])],-2.511015974459105
4,[array([0.37233139])],[array([0.21663697])],-2.805342759220429
4,[array([0.04515904])],[array([-0.11777681])],1.170351252665002
4,[array([7.84544488])],[array([-2.84611429])],-2.7463273792684744
4,[array([-9.37215694])],[array([-2.11258888])],-2.4950354792426253
4,[array([-10.40579602])],[array([-0.33601759])],-2.365752848977822
4,[array([-3.07640466])],[array([2.11248331])],2.5656194741979577
4,[array([-3.31713667])],[array([-1.69193157])],-2.7720986273162675
0,[array([-2.38375035])],[array([0.81324123])],0.5449268329891183
0,[array([-8.22662456])],[array([-4.18207649])],0.629430653463581
2,[array([3.68069498])],[array([-3.92863089])],2.844846259292045
0,[array([7.0446201])],[array([1.47540553])],0.3152481423721012
4,[array([-7.89768585])],[array([-2.66780057])],-1.4063481698734672
4,[array([-2.2504657])],[array([0.0994348])],1.1272233980603987
2,[array([7.69406132])],[array([-0.81961845])],1.165696434384569
4,[array([7.82457881])],[array([-2.61613082])],2.3615090855296246
4,[array([-1.2988185])],[array([0.94643455])],-3.1404384789103634
4,[array([1.64227212])],[array([1.84486056])],-2.5610819505883615
0,[array([-1.70959112])],[array([-2.25169999])],0.26990475061613317
4,[array([-7.749234])],[array([-6.33003688])],0.38636381831055705
4,[array([-0.12972885])],[array([-0.84911292])],-2.4888225262993853
4,[array([-0.00082377])],[array([-0.23559366])],1.5394171655607691
4,[array([-1.24603443])],[array([-4.13094864])],-2.996100128225159
4,[array([1.30777832])],[array([0.05316003])],-2.9160467878762515
0,[array([-7.8951005])],[array([-0.94084142])],-2.9622280538096737
